//Base stats data: 0 game number, 1 HP, 2 ATK, 3 DEF, 4 SPD, 5 SPATK, 6 SPDEF, 7 type, 8 type, 9 catch rate, 10 base EXP, 
// 11 HP EP, 12 ATK EP, 13 DEF EP, 14 SPD EP, 15 SPATK EP, 16 SPDEF EP, 17 gender, 18 base egg step,
//19 base tameness, 20 growth group, 21 egg group, 22 egg group, 23 ability, 24 ability, 25 color,
//26 D/P item 50%, 27 D/P item 5%, 28 Safari Zone Flag(?)
455,455,74,100,72,46,90,72,12,12,200,164,0,2,0,0,0,0,127,25,70,5,7,7,26,0,3,0,0,60
456,456,49,49,56,66,49,61,11,11,190,90,0,0,0,1,0,0,127,20,70,1,12,12,33,114,1,0,187,0
457,457,69,69,76,91,69,86,11,11,75,156,0,0,0,2,0,0,127,20,70,1,12,12,33,114,1,0,187,0
458,458,45,20,50,50,60,120,11,2,25,108,0,0,0,0,0,1,127,25,70,5,15,15,33,11,1,0,0,0
459,459,60,62,50,40,62,60,12,15,120,131,0,1,0,0,0,0,127,20,70,5,1,7,117,0,8,0,246,0
460,460,90,92,75,60,92,85,12,15,60,214,0,1,0,0,1,0,127,20,70,5,1,7,117,0,8,0,246,0
461,461,70,120,65,125,45,85,17,15,45,199,0,1,0,1,0,0,127,20,35,3,5,5,46,46,4,286,217,0
462,462,70,70,115,60,130,90,13,8,30,211,0,0,0,0,3,0,255,20,70,0,10,10,42,5,7,0,233,0
463,463,110,85,95,50,80,95,0,0,30,193,3,0,0,0,0,0,127,20,70,0,1,1,20,12,9,0,279,0
464,464,115,140,130,40,55,55,4,5,30,217,0,3,0,0,0,0,127,20,70,5,1,5,31,116,7,0,0,0
465,465,100,100,125,50,110,50,12,12,30,211,0,0,2,0,0,0,127,20,70,0,7,7,34,102,1,0,0,0
466,466,75,123,67,95,95,85,13,13,30,199,0,3,0,0,0,0,63,25,70,0,8,8,78,0,2,322,0,0
467,467,75,95,67,83,125,95,10,10,30,199,0,0,0,0,3,0,63,25,70,0,8,8,49,0,0,0,323,0
468,468,85,50,95,80,120,115,0,2,30,220,0,0,0,0,2,1,31,10,70,4,4,6,55,32,8,0,0,0
469,469,86,76,86,95,116,56,6,2,30,198,0,2,0,0,0,0,127,20,70,0,3,3,3,110,3,0,265,0
470,470,65,110,130,95,60,65,12,12,45,196,0,0,2,0,0,0,31,35,35,0,5,5,102,102,3,0,0,0
471,471,65,60,110,65,130,95,15,15,45,196,0,0,0,0,2,0,31,35,35,0,5,5,81,81,1,0,0,0
472,472,75,95,125,95,45,75,4,2,30,192,0,0,2,0,0,0,127,20,70,3,3,3,52,8,6,0,0,0
473,473,110,130,80,80,70,60,15,4,50,207,0,3,0,0,0,0,127,20,70,5,5,5,12,81,5,0,0,0
474,474,85,80,70,90,135,75,0,0,30,185,0,0,0,0,3,0,255,20,70,0,10,10,91,88,0,0,0,0
475,475,68,125,65,80,65,115,14,1,45,208,0,3,0,0,0,0,0,20,35,5,11,11,80,80,8,0,0,0
476,476,60,55,145,40,75,150,5,8,60,198,0,0,1,0,0,2,127,20,70,0,10,10,5,42,7,0,238,0
477,477,45,100,135,45,65,135,7,7,45,210,0,0,1,0,0,2,127,25,35,4,11,11,46,0,4,0,196,0
478,478,70,80,70,110,80,70,15,7,75,187,0,0,0,2,0,0,254,20,70,0,6,10,81,81,8,0,199,0
479,479,50,50,77,91,95,77,13,7,45,132,0,0,0,1,1,0,255,20,70,0,11,11,26,0,0,0,0,0
480,480,75,75,130,95,75,130,14,14,3,210,0,0,2,0,0,1,255,80,140,5,15,15,26,0,2,0,0,0
481,481,80,105,105,80,105,105,14,14,3,210,0,1,0,0,1,1,255,80,140,5,15,15,26,0,9,0,0,0
482,482,75,125,70,115,125,70,14,14,3,210,0,2,0,0,1,0,255,80,140,5,15,15,26,0,1,0,0,0
483,483,100,120,120,90,150,100,8,16,30,220,0,0,0,0,3,0,255,120,0,5,15,15,46,0,8,0,0,0
484,484,90,120,100,100,150,120,11,16,30,220,0,0,0,0,3,0,255,120,0,5,15,15,46,0,6,0,0,0
485,485,91,90,106,77,130,106,10,8,3,215,0,0,0,0,3,0,127,10,100,5,15,15,18,0,5,0,0,0
486,486,110,160,110,100,80,110,0,0,3,220,0,3,0,0,0,0,255,120,0,5,15,15,112,0,8,0,0,0
487,487,150,100,120,90,100,120,7,16,3,220,3,0,0,0,0,0,255,120,0,5,15,15,46,0,4,0,0,0
488,488,120,70,120,85,75,130,14,14,3,210,0,0,0,0,0,3,254,120,100,5,15,15,26,0,2,0,0,0
489,489,80,80,80,80,80,80,11,11,30,165,1,0,0,0,0,0,255,40,70,5,2,6,93,0,1,0,0,0
490,490,100,100,100,100,100,100,11,11,3,215,3,0,0,0,0,0,255,10,70,5,2,6,93,0,1,0,0,0
491,491,70,90,90,125,135,90,17,17,3,210,0,0,0,1,2,0,255,120,0,5,15,15,123,0,4,0,0,0
492,492,100,100,100,100,100,100,12,12,45,64,3,0,0,0,0,0,255,120,100,3,15,15,30,0,3,157,157,0
493,493,120,120,120,120,120,120,0,0,3,255,3,0,0,0,0,0,255,120,0,5,15,15,121,0,7,0,0,0
494,494,10,10,10,10,10,10,0,0,3,255,0,0,0,0,0,0,255,120,0,5,15,15,0,0,10,0,0,0
495,495,10,10,10,10,10,10,0,0,3,255,0,0,0,0,0,0,255,120,0,5,15,15,0,0,10,0,0,0
496,496,50,180,20,150,180,20,14,14,3,215,0,2,0,0,1,0,255,120,0,5,15,15,46,0,0,0,0,0
497,497,50,70,160,90,70,160,14,14,3,215,0,0,2,0,0,1,255,120,0,5,15,15,46,0,0,0,0,0
498,498,50,95,90,180,95,90,14,14,3,215,0,0,0,3,0,0,255,120,0,5,15,15,46,0,0,0,0,0
499,499,60,79,105,36,59,85,6,4,45,159,0,0,2,0,0,0,254,15,70,0,3,3,107,0,7,0,222,0
500,500,60,69,95,36,69,95,6,8,45,159,0,0,1,0,0,1,254,15,70,0,3,3,107,0,7,0,222,0
